Age;Gender;Location;Subscription Status;Frequency of Purchases;Item Purchased;Review Rating
50;Male;Iowa;Yes;Every 3 Months;['Sneakers'];[3.2]
50;Male;Iowa;Yes;Fortnightly;['Dress'];[3.0]
50;Male;Kansas;No;Annually;['Sunglasses'];[4.8]
50;Male;Kentucky;No;Monthly;['Sweater'];[4.3]
50;Male;Kentucky;Yes;Bi-Weekly;['Sweater'];[4.8]
50;Male;Maine;No;Every 3 Months;['Sweater'];[3.2]
50;Male;Maine;No;Monthly;['Hoodie'];[4.9]
50;Male;Massachusetts;Yes;Weekly;['Jeans'];[3.1]
50;Male;Michigan;No;Quarterly;['Jacket'];[3.9]
50;Male;Michigan;Yes;Weekly;['Shirt'];[3.9]
50;Male;Minnesota;Yes;Every 3 Months;['Dress'];[4.6]
50;Male;Mississippi;No;Quarterly;['Scarf'];[3.8]
50;Male;Montana;Yes;Quarterly;['Coat'];[5.0]
50;Male;Nebraska;No;Every 3 Months;['Boots', 'Shoes'];[2.6, 4.8]
50;Male;Nebraska;Yes;Fortnightly;['Skirt'];[4.7]
50;Male;Nevada;No;Bi-Weekly;['Boots'];[4.9]
50;Male;Nevada;No;Weekly;['Pants'];[4.4]
50;Male;New Hampshire;No;Quarterly;['Shoes'];[3.6]
50;Male;New Mexico;Yes;Monthly;['Socks'];[2.9]
50;Male;New York;No;Fortnightly;['Hoodie'];[3.1]
50;Male;North Carolina;No;Bi-Weekly;['Gloves'];[3.7]
50;Male;North Carolina;No;Fortnightly;['Hoodie'];[4.3]
50;Male;North Carolina;No;Weekly;['Jewelry'];[3.3]
50;Male;North Carolina;Yes;Fortnightly;['Scarf'];[3.1]
50;Male;North Carolina;Yes;Quarterly;['Blouse'];[4.0]
50;Male;North Dakota;No;Monthly;['Socks'];[4.9]
50;Male;Ohio;Yes;Fortnightly;['Pants'];[4.9]
50;Male;Oklahoma;Yes;Every 3 Months;['Shoes'];[4.0]
50;Male;Rhode Island;No;Every 3 Months;['Jacket'];[4.2]
50;Male;Rhode Island;Yes;Fortnightly;['Jeans'];[4.2]
50;Male;Rhode Island;Yes;Quarterly;['Pants'];[3.8]
50;Male;South Dakota;No;Bi-Weekly;['Sunglasses'];[4.1]
50;Male;South Dakota;Yes;Fortnightly;['Sandals'];[4.6]
50;Male;Tennessee;Yes;Annually;['Socks'];[2.9]
50;Male;Texas;No;Weekly;['Sunglasses'];[4.9]
50;Male;Vermont;Yes;Weekly;['Sandals'];[3.4]
50;Male;Virginia;Yes;Annually;['Blouse'];[3.0]
50;Male;Virginia;Yes;Every 3 Months;['Boots'];[3.8]
50;Male;West Virginia;Yes;Quarterly;['Sunglasses'];[2.9]
51;Female;Alaska;No;Every 3 Months;['Sandals'];[2.7]
51;Female;Arizona;No;Annually;['Gloves'];[3.6]
51;Female;California;No;Monthly;['Backpack'];[3.3]
51;Female;Connecticut;No;Annually;['Boots'];[4.9]
51;Female;Iowa;No;Annually;['Belt'];[4.8]
51;Female;Louisiana;No;Weekly;['Boots'];[5.0]
51;Female;Maine;No;Weekly;['Jacket'];[3.7]
51;Female;New Hampshire;No;Bi-Weekly;['Blouse'];[3.2]
51;Female;New York;No;Every 3 Months;['Jacket'];[2.7]
51;Female;New York;No;Monthly;['Sandals'];[4.5]
51;Female;North Carolina;No;Weekly;['Shorts'];[4.9]
51;Female;Ohio;No;Annually;['Jeans'];[3.5]
51;Female;Ohio;No;Weekly;['Sweater'];[3.6]
51;Female;Oklahoma;No;Weekly;['Backpack'];[2.6]
51;Female;Oregon;No;Every 3 Months;['Blouse'];[2.8]
51;Female;Oregon;No;Quarterly;['Blouse'];[3.7]
51;Female;South Dakota;No;Bi-Weekly;['Jacket'];[4.3]
51;Female;Utah;No;Quarterly;['Boots'];[3.5]
51;Female;Washington;No;Monthly;['Pants'];[2.6]
51;Female;Wyoming;No;Bi-Weekly;['Pants'];[5.0]
51;Female;Wyoming;No;Quarterly;['Shoes'];[4.4]
51;Male;Alabama;No;Weekly;['Backpack'];[4.7]
51;Male;Alaska;No;Fortnightly;['Sunglasses'];[4.7]
51;Male;Alaska;No;Weekly;['Shoes'];[3.9]
51;Male;Arkansas;No;Annually;['Skirt'];[3.1]
51;Male;Colorado;No;Monthly;['T-shirt'];[4.0]
51;Male;Connecticut;No;Every 3 Months;['Blouse'];[2.8]
51;Male;Connecticut;Yes;Bi-Weekly;['Shoes'];[3.8]
51;Male;Delaware;No;Quarterly;['Sandals'];[2.8]
51;Male;Georgia;Yes;Quarterly;['Sunglasses'];[2.5]
51;Male;Idaho;Yes;Every 3 Months;['Boots'];[3.3]
51;Male;Illinois;No;Bi-Weekly;['Pants'];[3.9]
51;Male;Indiana;Yes;Bi-Weekly;['Boots'];[4.9]
51;Male;Iowa;No;Fortnightly;['Sandals'];[4.4]
51;Male;Iowa;Yes;Monthly;['Coat'];[3.2]
51;Male;Iowa;Yes;Weekly;['Sandals'];[4.4]
51;Male;Kansas;No;Bi-Weekly;['Jewelry'];[4.3]
51;Male;Kansas;No;Every 3 Months;['Sandals'];[4.3]
51;Male;Kansas;Yes;Weekly;['Sunglasses'];[4.4]
51;Male;Kentucky;Yes;Annually;['Jeans'];[3.9]
51;Male;Louisiana;Yes;Weekly;['Jewelry'];[3.1]
51;Male;Massachusetts;No;Fortnightly;['Sneakers'];[4.6]
51;Male;Massachusetts;No;Monthly;['Socks'];[3.4]
51;Male;Massachusetts;Yes;Every 3 Months;['Boots'];[4.2]
51;Male;Michigan;No;Every 3 Months;['Sandals'];[3.5]
51;Male;Mississippi;Yes;Quarterly;['Boots'];[4.2]
51;Male;Missouri;Yes;Quarterly;['Backpack'];[3.1]
51;Male;Montana;Yes;Monthly;['Coat'];[3.6]
51;Male;Nevada;No;Quarterly;['Socks'];[4.5]
51;Male;New Hampshire;No;Quarterly;['Blouse'];[2.7]
51;Male;New Jersey;No;Fortnightly;['Sunglasses'];[4.8]
51;Male;New Jersey;Yes;Monthly;['Pants'];[4.9]
51;Male;New Mexico;No;Every 3 Months;['Shoes'];[4.5]
51;Male;New York;Yes;Monthly;['Jacket'];[4.3]
51;Male;North Dakota;No;Monthly;['Hat'];[3.9]
51;Male;Ohio;Yes;Fortnightly;['Sweater'];[4.6]
51;Male;Oklahoma;No;Every 3 Months;['Handbag', 'Belt'];[3.4, 4.9]
51;Male;Oklahoma;Yes;Quarterly;['Socks'];[4.8]
51;Male;Oklahoma;Yes;Weekly;['Shorts'];[4.4]
51;Male;Rhode Island;Yes;Fortnightly;['Pants', 'Dress'];[3.0, 2.6]
51;Male;South Carolina;Yes;Bi-Weekly;['Shoes'];[4.9]
51;Male;South Carolina;Yes;Quarterly;['Sunglasses'];[3.9]
51;Male;South Dakota;Yes;Fortnightly;['Sandals'];[3.3]
51;Male;Tennessee;No;Quarterly;['Sneakers'];[4.6]
51;Male;Washington;No;Monthly;['Sneakers'];[4.6]
51;Male;Wisconsin;No;Bi-Weekly;['Skirt'];[3.9]
51;Male;Wisconsin;No;Every 3 Months;['T-shirt'];[2.9]
51;Male;Wyoming;No;Fortnightly;['Sunglasses'];[2.6]
51;Male;Wyoming;No;Weekly;['Boots', 'Gloves'];[4.8, 2.8]
52;Female;Alabama;No;Bi-Weekly;['Shoes'];[2.6]
52;Female;Arizona;No;Every 3 Months;['Blouse'];[2.7]
52;Female;California;No;Quarterly;['Handbag'];[3.1]
52;Female;Colorado;No;Fortnightly;['Sandals'];[3.3]
52;Female;Idaho;No;Every 3 Months;['Blouse'];[4.8]
52;Female;Indiana;No;Fortnightly;['Shorts'];[3.6]
52;Female;Indiana;No;Weekly;['Sweater'];[4.6]
52;Female;Iowa;No;Bi-Weekly;['Backpack'];[4.5]
52;Female;Kansas;No;Fortnightly;['T-shirt'];[4.5]
52;Female;Maine;No;Weekly;['Boots'];[3.6]
52;Female;Maryland;No;Weekly;['Shoes'];[3.7]
52;Female;Missouri;No;Fortnightly;['Sneakers'];[2.5]
52;Female;Montana;No;Monthly;['Dress'];[3.7]
52;Female;Nebraska;No;Annually;['Jewelry'];[4.4]
52;Female;Nevada;No;Every 3 Months;['Jacket'];[4.9]
52;Female;New Mexico;No;Quarterly;['T-shirt'];[3.1]
52;Female;North Dakota;No;Monthly;['Coat'];[3.1]
52;Female;Ohio;No;Annually;['Skirt'];[4.7]
52;Female;Ohio;No;Bi-Weekly;['Socks'];[3.4]
52;Female;Ohio;No;Monthly;['Handbag'];[3.2]
52;Female;Oklahoma;No;Every 3 Months;['Boots'];[2.8]
52;Female;Pennsylvania;No;Annually;['Scarf'];[3.8]
52;Female;Pennsylvania;No;Weekly;['Pants'];[4.7]
52;Female;Rhode Island;No;Weekly;['Hoodie'];[4.8]
52;Female;Tennessee;No;Fortnightly;['Boots'];[3.7]
52;Female;Tennessee;No;Weekly;['Dress'];[3.4]
52;Female;Texas;No;Fortnightly;['Dress'];[2.7]
52;Female;Utah;No;Bi-Weekly;['Sunglasses'];[3.5]
52;Female;Vermont;No;Every 3 Months;['Pants'];[4.5]
52;Female;West Virginia;No;Monthly;['Sunglasses'];[3.0]
52;Female;West Virginia;No;Quarterly;['Hoodie'];[2.8]
52;Female;Wisconsin;No;Quarterly;['Handbag'];[2.5]
52;Male;Alabama;No;Monthly;['Jewelry'];[4.7]
52;Male;Arizona;No;Quarterly;['Blouse'];[3.0]
52;Male;Arizona;Yes;Every 3 Months;['Coat'];[4.4]
52;Male;California;No;Fortnightly;['Handbag', 'Shirt'];[3.5, 3.6]
52;Male;Colorado;No;Fortnightly;['Sneakers'];[3.8]
52;Male;Colorado;Yes;Fortnightly;['Skirt'];[4.0]
52;Male;Connecticut;No;Bi-Weekly;['Shorts'];[2.7]
52;Male;Connecticut;No;Quarterly;['T-shirt'];[2.7]
52;Male;Connecticut;Yes;Bi-Weekly;['Jacket'];[2.8]
52;Male;Delaware;Yes;Monthly;['Socks'];[4.3]
52;Male;Florida;No;Weekly;['Coat'];[2.8]
52;Male;Illinois;No;Bi-Weekly;['Shorts'];[3.0]
52;Male;Iowa;Yes;Fortnightly;['Belt'];[4.3]
52;Male;Kansas;Yes;Quarterly;['Socks'];[3.1]
52;Male;Louisiana;No;Quarterly;['Hoodie'];[3.1]
52;Male;Maryland;Yes;Monthly;['Gloves'];[4.6]
52;Male;Michigan;No;Weekly;['Shorts'];[3.9]
52;Male;Minnesota;No;Fortnightly;['Skirt'];[3.6]
52;Male;Minnesota;No;Monthly;['Socks'];[4.5]
52;Male;Montana;No;Every 3 Months;['Socks', 'Blouse'];[3.9, 4.0]
52;Male;Montana;Yes;Annually;['Sweater'];[2.5]
52;Male;Montana;Yes;Weekly;['Sweater'];[4.6]
52;Male;Nevada;Yes;Weekly;['Backpack'];[3.1]
52;Male;New Hampshire;No;Monthly;['Jeans'];[4.1]
52;Male;New York;No;Monthly;['Shoes'];[4.5]
52;Male;New York;Yes;Monthly;['Gloves'];[4.3]
52;Male;North Dakota;No;Annually;['Pants'];[4.9]
52;Male;Ohio;Yes;Fortnightly;['Shoes'];[3.7]
52;Male;Oklahoma;Yes;Bi-Weekly;['Boots'];[4.9]
52;Male;Rhode Island;Yes;Quarterly;['Jewelry'];[3.4]
52;Male;South Carolina;Yes;Annually;['Sandals'];[2.7]
52;Male;South Dakota;Yes;Bi-Weekly;['Scarf'];[4.9]
52;Male;Tennessee;Yes;Monthly;['Dress'];[2.8]
52;Male;Texas;No;Fortnightly;['Sweater', 'T-shirt'];[2.9, 4.3]
52;Male;Utah;No;Fortnightly;['Pants'];[2.7]
52;Male;Vermont;No;Bi-Weekly;['Sweater'];[2.5]
52;Male;Wyoming;No;Monthly;['Sneakers'];[2.5]
52;Male;Wyoming;Yes;Bi-Weekly;['Shirt'];[2.6]
53;Female;Arkansas;No;Fortnightly;['Gloves'];[3.7]
53;Female;Georgia;No;Monthly;['Blouse'];[3.8]
53;Female;Idaho;No;Bi-Weekly;['Coat'];[2.5]
53;Female;Idaho;No;Fortnightly;['Shorts'];[3.9]
53;Female;Idaho;No;Monthly;['Coat'];[2.6]
53;Female;Iowa;No;Bi-Weekly;['Sweater'];[3.6]
53;Female;Kentucky;No;Bi-Weekly;['Handbag'];[3.8]
53;Female;Louisiana;No;Monthly;['Blouse'];[2.9]
53;Female;Montana;No;Quarterly;['Shorts'];[3.8]
53;Female;Nebraska;No;Weekly;['Shoes'];[4.8]
53;Female;New Hampshire;No;Weekly;['Blouse'];[3.0]
53;Female;New Jersey;No;Bi-Weekly;['Pants', 'Scarf'];[3.4, 4.4]
53;Female;Rhode Island;No;Bi-Weekly;['Pants'];[3.8]
53;Female;Rhode Island;No;Monthly;['Pants'];[4.9]
53;Female;South Carolina;No;Annually;['Jacket'];[2.8]
53;Female;South Dakota;No;Every 3 Months;['Coat'];[2.9]
53;Female;Tennessee;No;Annually;['Scarf'];[3.2]
53;Female;Washington;No;Annually;['Skirt'];[3.1]
53;Female;West Virginia;No;Every 3 Months;['Handbag'];[2.9]
53;Male;Alabama;Yes;Monthly;['Skirt'];[4.3]
53;Male;Alaska;No;Bi-Weekly;['Sunglasses'];[3.0]
53;Male;Alaska;No;Fortnightly;['Sunglasses'];[2.9]
53;Male;Alaska;Yes;Annually;['Handbag'];[4.2]
53;Male;Arizona;No;Monthly;['Backpack'];[3.1]
53;Male;Arkansas;No;Bi-Weekly;['Sandals'];[3.8]
53;Male;Arkansas;No;Fortnightly;['Blouse'];[4.4]
53;Male;Arkansas;Yes;Bi-Weekly;['Shoes'];[4.1]
53;Male;Connecticut;No;Weekly;['Skirt'];[2.7]
53;Male;Delaware;No;Quarterly;['Handbag'];[3.6]
53;Male;Delaware;Yes;Every 3 Months;['Pants'];[4.2]
53;Male;Idaho;No;Annually;['Hoodie'];[2.8]
53;Male;Illinois;No;Quarterly;['Jacket'];[2.9]
53;Male;Maine;No;Fortnightly;['Shoes'];[3.4]
53;Male;Maryland;Yes;Monthly;['Sandals'];[2.7]
53;Male;Michigan;No;Bi-Weekly;['Shirt'];[4.2]
53;Male;Michigan;No;Weekly;['Backpack'];[4.3]
53;Male;Michigan;Yes;Weekly;['Handbag'];[3.7]
53;Male;Minnesota;No;Annually;['Shorts'];[4.0]
53;Male;Minnesota;Yes;Fortnightly;['Skirt'];[4.4]
53;Male;Mississippi;No;Annually;['Blouse'];[3.6]
53;Male;Mississippi;Yes;Quarterly;['Dress'];[4.7]
53;Male;Missouri;No;Quarterly;['Scarf'];[3.1]
53;Male;Missouri;Yes;Annually;['Jeans'];[3.5]
53;Male;New Hampshire;No;Fortnightly;['Boots'];[3.0]
53;Male;New Hampshire;Yes;Quarterly;['Backpack'];[2.7]
53;Male;New Jersey;Yes;Monthly;['Hoodie'];[4.1]
53;Male;New Mexico;No;Fortnightly;['Handbag'];[3.7]
53;Male;New Mexico;No;Weekly;['Shoes'];[2.8]
53;Male;New Mexico;Yes;Bi-Weekly;['Sunglasses'];[4.5]
53;Male;New York;Yes;Monthly;['Shoes'];[3.2]
53;Male;Ohio;No;Bi-Weekly;['Sandals'];[3.4]
53;Male;Ohio;No;Every 3 Months;['Scarf'];[2.8]
53;Male;Oklahoma;No;Weekly;['T-shirt'];[4.1]
53;Male;Oklahoma;Yes;Annually;['Coat'];[2.8]
53;Male;Oklahoma;Yes;Every 3 Months;['Shorts'];[2.5]
53;Male;Oregon;No;Bi-Weekly;['Jacket'];[4.3]
53;Male;Oregon;Yes;Weekly;['Belt'];[4.9]
53;Male;Rhode Island;No;Annually;['Backpack'];[4.9]
53;Male;Rhode Island;No;Quarterly;['Dress'];[3.1]
53;Male;South Carolina;No;Annually;['Socks'];[3.4]
53;Male;Texas;No;Quarterly;['Sweater'];[3.8]
53;Male;Texas;Yes;Fortnightly;['Sneakers'];[3.4]
53;Male;Utah;No;Annually;['Gloves'];[3.9]
53;Male;Utah;Yes;Every 3 Months;['Shorts'];[3.5]
53;Male;Vermont;Yes;Quarterly;['Pants'];[2.8]
53;Male;West Virginia;No;Quarterly;['Sneakers'];[2.9]
53;Male;West Virginia;Yes;Quarterly;['Sunglasses'];[2.7]
53;Male;Wyoming;No;Bi-Weekly;['Blouse'];[4.7]
53;Male;Wyoming;Yes;Every 3 Months;['Skirt'];[3.8]
54;Female;Colorado;No;Every 3 Months;['Handbag'];[3.8]
54;Female;Connecticut;No;Annually;['Blouse'];[3.1]
54;Female;Connecticut;No;Monthly;['Pants'];[2.7]
54;Female;Georgia;No;Quarterly;['Shorts'];[4.0]
54;Female;Hawaii;No;Weekly;['Socks'];[2.6]
54;Female;Illinois;No;Every 3 Months;['Sweater'];[2.8]
54;Female;Kentucky;No;Weekly;['Shorts'];[3.2]
54;Female;Massachusetts;No;Fortnightly;['Coat'];[2.9]
54;Female;Mississippi;No;Quarterly;['Sneakers'];[4.1]
54;Female;Montana;No;Fortnightly;['Jeans'];[3.8]
54;Female;North Dakota;No;Monthly;['Handbag'];[3.8]
54;Female;North Dakota;No;Quarterly;['Shoes'];[4.6]
54;Female;Texas;No;Every 3 Months;['Shoes'];[2.9]
54;Female;Utah;No;Every 3 Months;['Shorts'];[3.6]
54;Female;Virginia;No;Annually;['Socks'];[4.5]
54;Female;West Virginia;No;Quarterly;['Hat'];[3.1]
54;Male;Alabama;No;Weekly;['Jeans'];[5.0]
54;Male;Alaska;No;Annually;['Sweater'];[4.5]
54;Male;Alaska;Yes;Quarterly;['Sneakers'];[3.0]
54;Male;California;No;Bi-Weekly;['Sneakers'];[3.3]
54;Male;California;No;Weekly;['Scarf'];[4.7]
54;Male;California;Yes;Bi-Weekly;['Sunglasses'];[3.0]
54;Male;Colorado;Yes;Quarterly;['Pants'];[3.3]
54;Male;Connecticut;No;Bi-Weekly;['T-shirt'];[3.1]
54;Male;Connecticut;Yes;Monthly;['Scarf'];[4.5]
54;Male;Georgia;No;Annually;['Socks'];[3.3]
54;Male;Hawaii;No;Quarterly;['Hat'];[2.9]
54;Male;Hawaii;Yes;Bi-Weekly;['Jewelry'];[4.2]
54;Male;Idaho;No;Quarterly;['Backpack'];[2.7]
54;Male;Idaho;Yes;Weekly;['Hat'];[3.8]
54;Male;Illinois;No;Every 3 Months;['Belt', 'Jewelry'];[3.7, 2.7]
54;Male;Illinois;No;Quarterly;['Skirt'];[2.6]
54;Male;Indiana;Yes;Bi-Weekly;['Belt'];[4.8]
54;Male;Iowa;No;Monthly;['Skirt'];[4.8]
54;Male;Kansas;No;Weekly;['Gloves'];[3.7]
54;Male;Kentucky;Yes;Weekly;['Jacket'];[3.6]
54;Male;Louisiana;No;Every 3 Months;['Backpack'];[3.3]
54;Male;Maine;No;Every 3 Months;['Shoes'];[4.9]
54;Male;Maine;Yes;Bi-Weekly;['Sneakers'];[4.8]
54;Male;Maryland;No;Annually;['Sunglasses'];[5.0]
54;Male;Maryland;No;Every 3 Months;['T-shirt'];[3.4]
54;Male;Massachusetts;Yes;Bi-Weekly;['Blouse', 'Jeans'];[4.0, 4.4]
54;Male;Massachusetts;Yes;Weekly;['Dress'];[3.6]
54;Male;Mississippi;Yes;Annually;['Dress'];[4.0]
54;Male;Mississippi;Yes;Fortnightly;['Blouse'];[3.7]
54;Male;Missouri;No;Quarterly;['Hat'];[3.1]
54;Male;Montana;Yes;Annually;['Handbag'];[2.9]
54;Male;Nebraska;No;Bi-Weekly;['Coat'];[3.7]
54;Male;Nebraska;No;Fortnightly;['Hat'];[4.7]
54;Male;Nebraska;Yes;Bi-Weekly;['Jewelry'];[3.9]
54;Male;Nebraska;Yes;Weekly;['Jewelry'];[2.8]
54;Male;Nevada;Yes;Every 3 Months;['Belt'];[3.5]
54;Male;Nevada;Yes;Monthly;['Dress'];[4.9]
54;Male;New Jersey;No;Fortnightly;['Belt'];[3.7]
54;Male;New Mexico;No;Annually;['T-shirt'];[4.4]
54;Male;New Mexico;No;Monthly;['Blouse'];[3.0]
54;Male;New Mexico;Yes;Bi-Weekly;['Sweater'];[3.5]
54;Male;New Mexico;Yes;Quarterly;['Backpack'];[4.1]
54;Male;North Carolina;Yes;Every 3 Months;['Handbag'];[4.4]
54;Male;North Dakota;No;Bi-Weekly;['Socks'];[4.4]
54;Male;North Dakota;No;Quarterly;['Hoodie'];[4.2]
54;Male;Oklahoma;No;Monthly;['Jewelry'];[4.9]
54;Male;Oklahoma;Yes;Quarterly;['Skirt'];[2.8]
54;Male;Oregon;No;Bi-Weekly;['T-shirt'];[3.4]
54;Male;Oregon;No;Quarterly;['Sunglasses'];[5.0]
54;Male;Pennsylvania;No;Monthly;['Hat'];[3.4]
54;Male;South Carolina;No;Quarterly;['Hat', 'Coat'];[2.6, 2.8]
54;Male;South Dakota;Yes;Fortnightly;['Jeans'];[4.7]
54;Male;Tennessee;No;Bi-Weekly;['Hat'];[3.0]
54;Male;Utah;No;Quarterly;['Jacket'];[2.5]
54;Male;Utah;Yes;Fortnightly;['Blouse'];[3.6]
54;Male;Vermont;No;Annually;['Sneakers'];[3.9]
54;Male;Vermont;No;Quarterly;['Sunglasses'];[3.9]
54;Male;Virginia;Yes;Weekly;['Skirt'];[3.4]
54;Male;Washington;No;Quarterly;['Blouse'];[3.9]
54;Male;West Virginia;No;Fortnightly;['Sunglasses'];[2.8]
54;Male;West Virginia;Yes;Bi-Weekly;['Boots'];[4.0]
54;Male;West Virginia;Yes;Quarterly;['Hat'];[3.3]
54;Male;Wisconsin;No;Annually;['Jeans'];[3.0]
54;Male;Wisconsin;No;Weekly;['Hat'];[4.7]
55;Female;Arkansas;No;Every 3 Months;['Boots'];[3.4]
55;Female;California;No;Quarterly;['Sunglasses'];[3.5]
55;Female;Connecticut;No;Monthly;['Jacket'];[4.5]
55;Female;Georgia;No;Bi-Weekly;['Blouse'];[2.6]
55;Female;Hawaii;No;Quarterly;['Boots'];[2.6]
55;Female;Kansas;No;Bi-Weekly;['Blouse'];[3.8]
55;Female;Kansas;No;Monthly;['Hat'];[3.9]
55;Female;Kansas;No;Quarterly;['Socks'];[3.3]
55;Female;Louisiana;No;Bi-Weekly;['Handbag'];[4.6]
55;Female;Louisiana;No;Every 3 Months;['Gloves'];[3.4]
55;Female;Louisiana;No;Quarterly;['Sneakers'];[3.9]
55;Female;Maryland;No;Quarterly;['Scarf'];[2.8]
55;Female;Minnesota;No;Every 3 Months;['T-shirt'];[4.1]
55;Female;Minnesota;No;Monthly;['Jeans', 'Handbag'];[4.2, 4.5]
55;Female;Missouri;No;Monthly;['Belt'];[3.2]
55;Female;Montana;No;Weekly;['T-shirt'];[3.9]
55;Female;Ohio;No;Monthly;['Skirt'];[4.5]
55;Female;Oklahoma;No;Annually;['Jacket'];[3.8]
55;Female;Pennsylvania;No;Weekly;['Hoodie'];[3.0]
55;Female;Tennessee;No;Annually;['Shirt'];[2.5]
55;Female;Utah;No;Monthly;['Jeans'];[2.6]
55;Female;Virginia;No;Quarterly;['Hoodie'];[3.6]
55;Female;Washington;No;Bi-Weekly;['Belt'];[2.9]
55;Female;Wyoming;No;Fortnightly;['T-shirt'];[4.9]
55;Male;Alabama;Yes;Fortnightly;['Sneakers'];[3.6]
55;Male;Alaska;Yes;Fortnightly;['Shirt'];[3.5]
55;Male;Arizona;No;Fortnightly;['Blouse'];[2.7]
55;Male;Arkansas;No;Annually;['Handbag'];[2.8]
55;Male;Arkansas;No;Monthly;['Sweater'];[4.5]
55;Male;Arkansas;Yes;Weekly;['Shirt'];[4.2]
55;Male;Colorado;Yes;Quarterly;['Sunglasses'];[4.8]
55;Male;Connecticut;No;Every 3 Months;['Scarf'];[3.7]
55;Male;Florida;Yes;Fortnightly;['Shorts'];[3.1]
55;Male;Indiana;No;Annually;['Jacket'];[3.9]
55;Male;Iowa;Yes;Weekly;['Boots'];[3.8]
55;Male;Kansas;No;Fortnightly;['T-shirt'];[4.3]
55;Male;Kentucky;Yes;Fortnightly;['Blouse'];[3.1]
55;Male;Louisiana;No;Quarterly;['Sunglasses'];[3.8]
55;Male;Maine;Yes;Quarterly;['Boots'];[4.0]
55;Male;Maryland;No;Annually;['Blouse'];[3.0]
55;Male;Maryland;Yes;Weekly;['Belt'];[4.9]
55;Male;Massachusetts;No;Annually;['Sunglasses'];[4.7]
55;Male;Massachusetts;Yes;Weekly;['Coat'];[4.9]
55;Male;Minnesota;No;Monthly;['Backpack'];[4.4]
55;Male;Minnesota;Yes;Every 3 Months;['Sandals'];[3.2]
55;Male;Mississippi;Yes;Monthly;['Dress'];[3.4]
55;Male;Missouri;Yes;Quarterly;['Scarf'];[4.9]
55;Male;Montana;Yes;Weekly;['Jewelry'];[4.5]
55;Male;Nebraska;No;Weekly;['Socks'];[2.6]
55;Male;Nevada;Yes;Annually;['Belt'];[3.3]
55;Male;New Hampshire;No;Every 3 Months;['Skirt'];[2.6]
55;Male;New Hampshire;No;Monthly;['Dress'];[3.2]
55;Male;New Hampshire;Yes;Monthly;['Sunglasses'];[4.4]
55;Male;New Mexico;No;Bi-Weekly;['Coat'];[4.8]
55;Male;New Mexico;No;Every 3 Months;['Sandals'];[4.3]
55;Male;New York;Yes;Every 3 Months;['Coat'];[4.3]
55;Male;North Dakota;Yes;Bi-Weekly;['Shoes'];[3.5]
55;Male;Pennsylvania;No;Every 3 Months;['Boots'];[3.1]
55;Male;South Carolina;Yes;Annually;['Pants'];[3.4]
55;Male;Texas;Yes;Every 3 Months;['Scarf'];[4.7]
55;Male;Texas;Yes;Fortnightly;['Sweater'];[2.6]
55;Male;Vermont;No;Quarterly;['Shoes'];[3.3]
55;Male;Virginia;No;Fortnightly;['Sandals'];[2.9]
55;Male;Virginia;Yes;Annually;['Shoes'];[3.4]
55;Male;Virginia;Yes;Quarterly;['Skirt'];[4.2]
55;Male;Washington;Yes;Fortnightly;['Boots'];[4.1]
55;Male;West Virginia;Yes;Quarterly;['Gloves', 'Shoes'];[3.7, 3.2]
55;Male;Wyoming;No;Fortnightly;['Pants', 'Blouse'];[3.7, 3.4]
55;Male;Wyoming;No;Weekly;['Shirt'];[2.5]
55;Male;Wyoming;Yes;Weekly;['Socks'];[2.5]
56;Female;Alabama;No;Fortnightly;['Socks'];[3.1]
56;Female;Arizona;No;Weekly;['Jewelry'];[3.4]
56;Female;Georgia;No;Annually;['Jewelry'];[4.2]
56;Female;Georgia;No;Weekly;['Scarf'];[2.8]
56;Female;Idaho;No;Monthly;['Shirt'];[2.8]
56;Female;Iowa;No;Monthly;['Shoes'];[4.5]
56;Female;Maryland;No;Bi-Weekly;['Shirt'];[4.4]
56;Female;Maryland;No;Fortnightly;['Hoodie'];[4.4]
56;Female;Montana;No;Monthly;['Hoodie'];[4.6]
56;Female;New Hampshire;No;Bi-Weekly;['Coat'];[4.1]
56;Female;North Dakota;No;Every 3 Months;['Shirt'];[3.8]
56;Female;Oklahoma;No;Quarterly;['Boots'];[4.1]
56;Female;Pennsylvania;No;Every 3 Months;['Socks'];[4.6]
56;Female;Rhode Island;No;Annually;['Boots'];[3.1]
56;Female;Tennessee;No;Annually;['T-shirt'];[3.4]
56;Female;Tennessee;No;Weekly;['Scarf'];[4.4]
56;Female;Texas;No;Fortnightly;['Shirt'];[3.5]
56;Female;Utah;No;Annually;['T-shirt'];[4.0]
56;Female;Vermont;No;Fortnightly;['Shorts'];[4.4]
56;Female;Virginia;No;Quarterly;['Boots'];[2.7]
56;Female;West Virginia;No;Annually;['Boots'];[2.9]
56;Female;West Virginia;No;Monthly;['Sandals'];[3.8]
56;Male;Alabama;No;Annually;['Skirt'];[2.8]
56;Male;Alabama;No;Fortnightly;['Handbag'];[2.6]
56;Male;Arizona;No;Every 3 Months;['Jacket'];[3.4]
56;Male;Arizona;No;Quarterly;['Socks'];[3.9]
56;Male;California;No;Annually;['Hat'];[3.1]
56;Male;California;No;Weekly;['Shorts'];[3.7]
56;Male;California;Yes;Annually;['Pants'];[3.2]
56;Male;Colorado;Yes;Weekly;['Gloves'];[2.5]
