Customer ID;Age;Gender;Location;Subscription Status;Frequency of Purchases;Item Purchased;Category;Purchase Amount (USD);Size;Color;Season;Review Rating;Shipping Type;Discount Applied;Promo Code Used;Previous Purchases;Payment Method
1852;28;Male;Delaware;No;Fortnightly;Skirt;Clothing;80;S;Lavender;Fall;3.1;Free Shipping;No;No;4;Bank Transfer
1853;41;Male;Pennsylvania;No;Weekly;Sweater;Clothing;80;XL;Violet;Winter;3.8;Store Pickup;No;No;32;Cash
1854;29;Male;North Dakota;No;Fortnightly;Blouse;Clothing;67;XL;Olive;Spring;2.9;Express;No;No;11;PayPal
1855;25;Male;Kentucky;No;Annually;Sweater;Clothing;61;M;Teal;Spring;3.8;Express;No;No;49;Credit Card
1856;60;Male;Rhode Island;No;Annually;Shirt;Clothing;76;XL;Teal;Spring;4.7;Standard;No;No;9;Cash
1857;63;Male;Arizona;No;Bi-Weekly;Jewelry;Accessories;55;XL;Beige;Summer;3.2;Free Shipping;No;No;30;PayPal
1858;51;Male;Colorado;No;Monthly;T-shirt;Clothing;85;L;Maroon;Summer;4;Next Day Air;No;No;33;Cash
1859;22;Male;Maine;No;Annually;Scarf;Accessories;69;S;Peach;Spring;4.9;2-Day Shipping;No;No;8;Debit Card
1860;54;Male;New Jersey;No;Fortnightly;Belt;Accessories;26;L;Beige;Summer;3.7;Store Pickup;No;No;29;Debit Card
1861;18;Male;Kansas;No;Monthly;T-shirt;Clothing;64;M;Silver;Summer;4.8;Next Day Air;No;No;4;Credit Card
1862;29;Male;South Dakota;No;Monthly;Sneakers;Footwear;60;S;Peach;Fall;3.6;Standard;No;No;19;Debit Card
1863;59;Male;New Hampshire;No;Fortnightly;Gloves;Accessories;36;M;Turquoise;Winter;4.6;Express;No;No;10;PayPal
1864;25;Male;Connecticut;No;Monthly;Sandals;Footwear;21;L;Orange;Spring;4.3;2-Day Shipping;No;No;39;Debit Card
1865;19;Male;Wyoming;No;Quarterly;Backpack;Accessories;72;S;Cyan;Fall;3.2;2-Day Shipping;No;No;21;Venmo
1866;56;Male;Missouri;No;Monthly;Pants;Clothing;62;S;Silver;Summer;3.8;Store Pickup;No;No;12;Bank Transfer
1867;31;Male;Alaska;No;Fortnightly;T-shirt;Clothing;44;XL;Gold;Winter;4.2;Standard;No;No;9;Credit Card
1868;45;Male;Delaware;No;Quarterly;Skirt;Clothing;52;M;Brown;Fall;3.4;2-Day Shipping;No;No;20;Venmo
1869;23;Male;Indiana;No;Fortnightly;Gloves;Accessories;58;M;Silver;Spring;4.7;Next Day Air;No;No;44;Cash
1870;18;Male;West Virginia;No;Every 3 Months;Blouse;Clothing;77;S;Beige;Spring;3.9;2-Day Shipping;No;No;16;Debit Card
1871;43;Male;Wyoming;No;Fortnightly;Blouse;Clothing;99;L;Violet;Spring;4.3;Store Pickup;No;No;27;Debit Card
1872;56;Male;Illinois;No;Every 3 Months;Jeans;Clothing;96;XL;Violet;Fall;2.7;Standard;No;No;14;Cash
1873;43;Male;Alaska;No;Monthly;T-shirt;Clothing;64;M;Lavender;Summer;4.6;Standard;No;No;24;Credit Card
1874;64;Male;Wisconsin;No;Weekly;Sweater;Clothing;44;XL;Red;Fall;2.9;Express;No;No;49;Bank Transfer
1875;67;Male;Indiana;No;Weekly;Pants;Clothing;33;L;Purple;Fall;3.6;Free Shipping;No;No;14;Cash
1876;63;Male;Tennessee;No;Quarterly;Boots;Footwear;71;M;Brown;Winter;3.9;Next Day Air;No;No;6;Credit Card
1877;54;Male;Illinois;No;Quarterly;Skirt;Clothing;36;M;Gray;Fall;2.6;Standard;No;No;20;Venmo
1878;69;Male;Pennsylvania;No;Annually;Gloves;Accessories;62;L;Pink;Fall;3.6;Express;No;No;3;Credit Card
1879;34;Male;Oklahoma;No;Monthly;Socks;Clothing;29;L;Magenta;Summer;3.4;Store Pickup;No;No;5;Credit Card
1880;56;Male;Tennessee;No;Bi-Weekly;T-shirt;Clothing;33;L;Charcoal;Spring;3.5;Express;No;No;46;Cash
1881;34;Male;New Jersey;No;Monthly;Blouse;Clothing;33;L;Yellow;Fall;3.1;2-Day Shipping;No;No;8;Debit Card
1882;58;Male;New Jersey;No;Bi-Weekly;Blouse;Clothing;41;M;Red;Winter;4.3;Standard;No;No;13;Cash
1883;44;Male;Tennessee;No;Quarterly;Scarf;Accessories;54;L;Blue;Winter;5;Store Pickup;No;No;25;Bank Transfer
1884;25;Male;Georgia;No;Fortnightly;Backpack;Accessories;58;M;Cyan;Spring;4.9;Store Pickup;No;No;39;Debit Card
1885;27;Male;Arizona;No;Bi-Weekly;Shorts;Clothing;30;S;Pink;Summer;4.3;Next Day Air;No;No;15;Bank Transfer
1886;26;Male;Nevada;No;Monthly;Jewelry;Accessories;53;S;Maroon;Winter;4.4;Standard;No;No;35;Cash
1887;18;Male;Arkansas;No;Bi-Weekly;Gloves;Accessories;91;L;Beige;Spring;4.4;Next Day Air;No;No;46;Cash
1888;64;Male;North Dakota;No;Monthly;Hoodie;Clothing;44;XL;Gold;Fall;3.5;Express;No;No;3;PayPal
1889;62;Male;South Dakota;No;Weekly;Hoodie;Clothing;89;XL;Turquoise;Winter;3.4;Free Shipping;No;No;48;Credit Card
1890;59;Male;North Carolina;No;Weekly;Skirt;Clothing;57;L;Peach;Spring;2.5;Next Day Air;No;No;27;Bank Transfer
1891;36;Male;Hawaii;No;Weekly;Sunglasses;Accessories;57;M;Lavender;Spring;3.4;Store Pickup;No;No;5;Credit Card
1892;69;Male;New Hampshire;No;Quarterly;Jewelry;Accessories;74;M;Gray;Summer;2.6;Next Day Air;No;No;48;Debit Card
1893;39;Male;California;No;Weekly;Jacket;Outerwear;30;M;Blue;Fall;4.6;2-Day Shipping;No;No;12;Venmo
1894;28;Male;Delaware;No;Fortnightly;Dress;Clothing;20;L;Red;Summer;3.7;Express;No;No;10;PayPal
1895;42;Male;Arizona;No;Bi-Weekly;Hoodie;Clothing;90;M;Purple;Fall;2.5;Free Shipping;No;No;48;Debit Card
1896;31;Male;Washington;No;Monthly;Jeans;Clothing;61;L;Indigo;Fall;4.5;Express;No;No;3;Debit Card
1897;57;Male;Nevada;No;Monthly;Sandals;Footwear;51;M;Gold;Fall;2.9;Standard;No;No;19;Venmo
1898;53;Male;Alaska;No;Fortnightly;Sunglasses;Accessories;97;L;Teal;Winter;2.9;Free Shipping;No;No;11;Debit Card
1899;59;Male;Texas;No;Monthly;Pants;Clothing;97;L;Magenta;Fall;3.5;Next Day Air;No;No;25;Venmo
1900;32;Male;New York;No;Weekly;Shorts;Clothing;40;L;Maroon;Winter;4.2;Store Pickup;No;No;42;PayPal
1901;65;Male;Iowa;No;Quarterly;Jewelry;Accessories;85;S;Blue;Summer;3.3;Free Shipping;No;No;34;Cash
1902;56;Male;Arizona;No;Quarterly;Socks;Clothing;76;S;Beige;Winter;3.9;Store Pickup;No;No;50;Cash
1903;31;Male;New Mexico;No;Monthly;Sandals;Footwear;22;S;Olive;Spring;5;Store Pickup;No;No;21;Venmo
1904;59;Male;North Carolina;No;Weekly;Pants;Clothing;63;M;Gold;Summer;3.3;Standard;No;No;37;Bank Transfer
1905;22;Male;Nevada;No;Monthly;T-shirt;Clothing;71;S;Silver;Spring;4.2;Free Shipping;No;No;46;Cash
1906;47;Male;Idaho;No;Fortnightly;Boots;Footwear;35;M;Teal;Summer;4.9;2-Day Shipping;No;No;14;Bank Transfer
1907;23;Male;Vermont;No;Fortnightly;Backpack;Accessories;30;M;Green;Spring;4.6;2-Day Shipping;No;No;24;PayPal
1908;69;Male;New Mexico;No;Every 3 Months;Skirt;Clothing;74;L;Orange;Fall;4.8;Store Pickup;No;No;36;Credit Card
1909;18;Male;Georgia;No;Bi-Weekly;Scarf;Accessories;71;XL;Charcoal;Winter;2.7;Next Day Air;No;No;19;Debit Card
1910;50;Male;Kentucky;No;Monthly;Sweater;Clothing;84;S;Black;Spring;4.3;Store Pickup;No;No;12;Credit Card
1911;29;Male;New York;No;Quarterly;Sandals;Footwear;38;S;Yellow;Fall;3.8;Express;No;No;13;Debit Card
1912;65;Male;Arizona;No;Bi-Weekly;Jewelry;Accessories;81;M;Gray;Spring;4.9;Express;No;No;32;Debit Card
1913;29;Male;Colorado;No;Bi-Weekly;Sweater;Clothing;56;S;Charcoal;Winter;3.4;2-Day Shipping;No;No;5;Credit Card
1914;49;Male;Kentucky;No;Annually;Skirt;Clothing;48;M;Peach;Winter;3.6;Express;No;No;29;Cash
1915;28;Male;Alaska;No;Fortnightly;Shorts;Clothing;97;L;Green;Fall;3.4;Standard;No;No;40;Credit Card
1916;51;Male;Alabama;No;Weekly;Backpack;Accessories;74;M;Magenta;Fall;4.7;2-Day Shipping;No;No;44;Cash
1917;26;Male;Connecticut;No;Bi-Weekly;Hoodie;Clothing;50;S;Beige;Winter;3;Next Day Air;No;No;3;Debit Card
1918;38;Male;Hawaii;No;Bi-Weekly;Skirt;Clothing;71;L;Black;Winter;3.4;Free Shipping;No;No;35;PayPal
1919;35;Male;Idaho;No;Monthly;Skirt;Clothing;33;S;Purple;Summer;4.6;Standard;No;No;33;Debit Card
1920;34;Male;Virginia;No;Bi-Weekly;Backpack;Accessories;56;M;Olive;Summer;3.1;Express;No;No;20;PayPal
1921;51;Male;Connecticut;No;Every 3 Months;Blouse;Clothing;84;M;Purple;Spring;2.8;Standard;No;No;40;Cash
1922;47;Male;Michigan;No;Annually;Shirt;Clothing;36;M;Green;Fall;3.5;Store Pickup;No;No;13;Venmo
1923;18;Male;Kentucky;No;Monthly;Gloves;Accessories;63;S;Peach;Summer;4.6;Standard;No;No;9;PayPal
1924;64;Male;Nebraska;No;Annually;Sandals;Footwear;36;XL;Blue;Summer;4.3;Standard;No;No;7;Cash
1925;30;Male;Michigan;No;Quarterly;Jacket;Outerwear;63;M;Gray;Fall;4.8;Free Shipping;No;No;42;PayPal
1926;59;Male;Utah;No;Fortnightly;Sneakers;Footwear;32;L;Black;Winter;2.9;Express;No;No;44;Credit Card
1927;66;Male;New Mexico;No;Annually;Backpack;Accessories;93;M;Silver;Spring;3;Express;No;No;6;PayPal
1928;40;Male;Florida;No;Every 3 Months;Pants;Clothing;29;M;Pink;Summer;2.9;Standard;No;No;8;Cash
1929;25;Male;Mississippi;No;Weekly;Sunglasses;Accessories;92;S;Lavender;Summer;3.7;Standard;No;No;10;PayPal
1930;59;Male;Hawaii;No;Quarterly;Jeans;Clothing;33;L;Brown;Fall;4.7;Standard;No;No;46;Venmo
1931;66;Male;North Carolina;No;Weekly;Pants;Clothing;52;L;Turquoise;Spring;3.5;Store Pickup;No;No;26;Cash
1932;54;Male;Illinois;No;Every 3 Months;Jewelry;Accessories;42;S;Olive;Spring;2.7;Store Pickup;No;No;6;Debit Card
1933;42;Male;Maryland;No;Every 3 Months;Hoodie;Clothing;36;M;White;Spring;5;Free Shipping;No;No;47;Credit Card
1934;48;Male;Montana;No;Annually;Sandals;Footwear;67;L;Violet;Summer;4.1;Next Day Air;No;No;28;Venmo
1935;34;Male;Michigan;No;Annually;Jacket;Outerwear;43;L;Gold;Winter;2.7;Free Shipping;No;No;23;Bank Transfer
1936;19;Male;North Carolina;No;Fortnightly;Blouse;Clothing;68;XL;Violet;Spring;4.8;Free Shipping;No;No;45;Cash
1937;70;Male;Minnesota;No;Every 3 Months;Jewelry;Accessories;60;S;Teal;Summer;4.3;2-Day Shipping;No;No;44;PayPal
1938;43;Male;Delaware;No;Monthly;Socks;Clothing;53;M;Olive;Summer;4.5;2-Day Shipping;No;No;11;Bank Transfer
1939;46;Male;Kentucky;No;Bi-Weekly;Jeans;Clothing;23;L;Blue;Spring;3.8;Standard;No;No;39;Debit Card
1940;66;Male;Ohio;No;Every 3 Months;Gloves;Accessories;57;L;Magenta;Winter;3.7;Store Pickup;No;No;20;PayPal
1941;50;Male;Alaska;No;Fortnightly;Hat;Accessories;89;L;Gray;Fall;3.9;2-Day Shipping;No;No;48;PayPal
1942;55;Male;Vermont;No;Quarterly;Shoes;Footwear;99;XL;Peach;Winter;3.3;Standard;No;No;46;Credit Card
1943;63;Male;Alabama;No;Monthly;Pants;Clothing;28;M;Cyan;Fall;3.4;Express;No;No;22;PayPal
1944;32;Male;Wisconsin;No;Annually;Socks;Clothing;53;L;Violet;Summer;3.8;Next Day Air;No;No;45;Cash
1945;30;Male;Arkansas;No;Every 3 Months;Hoodie;Clothing;45;M;Gold;Winter;2.7;Free Shipping;No;No;49;Cash
1946;35;Male;Georgia;No;Every 3 Months;Hoodie;Clothing;38;M;Gold;Winter;2.9;2-Day Shipping;No;No;9;Credit Card
1947;59;Male;Louisiana;No;Quarterly;Pants;Clothing;49;M;White;Summer;4.5;Standard;No;No;41;Credit Card
1948;59;Male;New York;No;Monthly;Shirt;Clothing;32;M;Gray;Summer;2.6;Store Pickup;No;No;2;PayPal
1949;54;Male;Connecticut;No;Bi-Weekly;T-shirt;Clothing;37;L;Brown;Winter;3.1;Next Day Air;No;No;39;PayPal
1950;63;Male;Nebraska;No;Quarterly;Dress;Clothing;80;L;Gray;Winter;4.7;Store Pickup;No;No;12;PayPal
1951;43;Male;Arkansas;No;Every 3 Months;Backpack;Accessories;78;L;Blue;Summer;4.6;Free Shipping;No;No;26;PayPal
1952;33;Male;Connecticut;No;Bi-Weekly;Gloves;Accessories;53;L;Gold;Summer;2.7;Next Day Air;No;No;32;Bank Transfer
1953;57;Male;Maryland;No;Bi-Weekly;Shoes;Footwear;82;L;Yellow;Summer;4.6;2-Day Shipping;No;No;50;Cash
1954;25;Male;Colorado;No;Fortnightly;Skirt;Clothing;33;XL;Green;Spring;4.8;Standard;No;No;3;PayPal
1955;26;Male;Colorado;No;Quarterly;Gloves;Accessories;77;M;Pink;Winter;4.2;Free Shipping;No;No;3;Venmo
1956;50;Male;Maine;No;Monthly;Hoodie;Clothing;56;M;Pink;Winter;4.9;Express;No;No;37;Cash
1957;70;Male;Oklahoma;No;Fortnightly;Socks;Clothing;37;M;Pink;Winter;4.9;Express;No;No;20;Credit Card
1958;68;Male;South Carolina;No;Bi-Weekly;Gloves;Accessories;54;M;Cyan;Spring;4.5;Store Pickup;No;No;26;Cash
1959;39;Male;Nevada;No;Quarterly;Shorts;Clothing;67;M;Gray;Winter;2.7;Store Pickup;No;No;47;Cash
1960;46;Male;Colorado;No;Every 3 Months;Shoes;Footwear;90;M;White;Fall;3.1;Store Pickup;No;No;7;Credit Card
1961;57;Male;Massachusetts;No;Annually;Jeans;Clothing;72;L;Red;Summer;3.3;2-Day Shipping;No;No;40;Credit Card
1962;47;Male;Nevada;No;Quarterly;Boots;Footwear;59;L;Black;Summer;2.6;Free Shipping;No;No;45;Debit Card
1963;40;Male;Iowa;No;Fortnightly;Hat;Accessories;45;M;Silver;Fall;4.4;Standard;No;No;20;PayPal
1964;52;Male;Michigan;No;Weekly;Shorts;Clothing;30;L;Pink;Spring;3.9;Standard;No;No;11;Credit Card
1965;40;Male;West Virginia;No;Monthly;Pants;Clothing;51;S;Cyan;Summer;4.6;Express;No;No;50;Debit Card
1966;67;Male;Indiana;No;Quarterly;Sweater;Clothing;90;M;White;Fall;4.9;Express;No;No;25;Debit Card
1967;67;Male;Indiana;No;Fortnightly;Jacket;Outerwear;95;XL;Purple;Winter;3.7;Express;No;No;5;Credit Card
1968;37;Male;Georgia;No;Annually;Dress;Clothing;81;L;Yellow;Fall;3.7;Standard;No;No;4;Venmo
1969;67;Male;Minnesota;No;Weekly;Shirt;Clothing;70;S;Blue;Spring;4.2;Standard;No;No;25;Credit Card
1970;64;Male;Louisiana;No;Fortnightly;Dress;Clothing;32;S;Cyan;Winter;3.5;Next Day Air;No;No;11;Bank Transfer
1971;28;Male;Maryland;No;Bi-Weekly;Belt;Accessories;94;M;Indigo;Spring;2.9;Next Day Air;No;No;4;Credit Card
1972;54;Male;Pennsylvania;No;Monthly;Hat;Accessories;29;XL;Indigo;Spring;3.4;Next Day Air;No;No;1;Venmo
1973;54;Male;Louisiana;No;Every 3 Months;Backpack;Accessories;31;M;Silver;Summer;3.3;Express;No;No;48;PayPal
1974;24;Male;Maryland;No;Every 3 Months;Skirt;Clothing;20;XL;Red;Fall;4.5;Standard;No;No;9;Venmo
1975;27;Male;Tennessee;No;Fortnightly;Gloves;Accessories;44;M;Peach;Winter;4.6;2-Day Shipping;No;No;2;PayPal
1976;53;Male;Illinois;No;Quarterly;Jacket;Outerwear;77;L;Turquoise;Fall;2.9;Express;No;No;4;Cash
1977;32;Male;Wyoming;No;Fortnightly;Handbag;Accessories;51;M;Pink;Spring;3.2;Next Day Air;No;No;43;PayPal
1978;24;Male;Florida;No;Annually;Sandals;Footwear;49;M;Teal;Summer;2.6;Free Shipping;No;No;32;Bank Transfer
1979;45;Male;Massachusetts;No;Quarterly;Sunglasses;Accessories;78;L;Magenta;Spring;3.8;Store Pickup;No;No;1;Cash
1980;49;Male;Tennessee;No;Fortnightly;Jeans;Clothing;98;L;Blue;Spring;2.8;Store Pickup;No;No;38;Debit Card
1981;51;Male;Iowa;No;Fortnightly;Sandals;Footwear;94;M;Green;Winter;4.4;Store Pickup;No;No;25;PayPal
1982;69;Male;Michigan;No;Quarterly;Shoes;Footwear;91;L;Violet;Summer;4.7;Express;No;No;42;PayPal
1983;41;Male;Kansas;No;Monthly;Sunglasses;Accessories;77;M;Turquoise;Summer;2.7;2-Day Shipping;No;No;32;PayPal
1984;59;Male;Georgia;No;Quarterly;Scarf;Accessories;97;M;Pink;Summer;2.6;Next Day Air;No;No;21;Debit Card
1985;26;Male;West Virginia;No;Fortnightly;Skirt;Clothing;58;M;Black;Summer;3.4;2-Day Shipping;No;No;26;PayPal
1986;23;Male;Tennessee;No;Fortnightly;Gloves;Accessories;97;M;Gold;Spring;3.9;2-Day Shipping;No;No;6;Credit Card
1987;62;Male;Arkansas;No;Quarterly;Coat;Outerwear;48;L;Green;Summer;3.4;2-Day Shipping;No;No;14;Venmo
1988;69;Male;Vermont;No;Quarterly;Belt;Accessories;23;XL;White;Summer;3.4;Express;No;No;4;Cash
1989;46;Male;Virginia;No;Weekly;Pants;Clothing;79;M;Gold;Winter;3.9;Free Shipping;No;No;26;Bank Transfer
1990;35;Male;Maryland;No;Bi-Weekly;Jewelry;Accessories;42;S;Charcoal;Spring;4;Express;No;No;39;PayPal
1991;32;Male;Connecticut;No;Annually;Backpack;Accessories;95;L;White;Spring;3.4;2-Day Shipping;No;No;15;PayPal
1992;46;Male;Missouri;No;Every 3 Months;Sneakers;Footwear;29;M;Brown;Summer;3.7;Next Day Air;No;No;1;Venmo
1993;33;Male;New Jersey;No;Monthly;Hoodie;Clothing;98;L;Gold;Winter;4.9;2-Day Shipping;No;No;28;Venmo
1994;32;Male;Arkansas;No;Weekly;Blouse;Clothing;96;S;Purple;Spring;5;Express;No;No;17;Cash
1995;33;Male;Nevada;No;Weekly;Sunglasses;Accessories;66;M;Brown;Fall;2.9;Next Day Air;No;No;24;Credit Card
1996;67;Male;Missouri;No;Quarterly;Boots;Footwear;80;S;Teal;Spring;3;Standard;No;No;29;Debit Card
1997;67;Male;South Dakota;No;Every 3 Months;Sneakers;Footwear;27;L;Indigo;Summer;3.3;Next Day Air;No;No;18;Cash
1998;42;Male;Connecticut;No;Bi-Weekly;Backpack;Accessories;25;M;Purple;Fall;4.7;Express;No;No;10;Debit Card
1999;20;Male;Vermont;No;Quarterly;Pants;Clothing;45;M;Orange;Fall;3.4;2-Day Shipping;No;No;19;Cash
2000;39;Male;Tennessee;No;Monthly;Socks;Clothing;89;L;Indigo;Winter;4.6;2-Day Shipping;No;No;26;Debit Card
2001;26;Male;California;No;Bi-Weekly;Belt;Accessories;27;M;Lavender;Winter;3.6;2-Day Shipping;No;No;25;Cash
2002;51;Male;Wyoming;No;Fortnightly;Sunglasses;Accessories;90;S;Purple;Winter;2.6;Free Shipping;No;No;2;Debit Card
2003;31;Male;New York;No;Every 3 Months;Shirt;Clothing;65;M;Red;Summer;2.7;Express;No;No;19;PayPal
2004;68;Male;Maine;No;Quarterly;Sneakers;Footwear;72;S;Blue;Spring;3.1;Express;No;No;32;Cash
2005;44;Male;Georgia;No;Bi-Weekly;Shoes;Footwear;70;L;Blue;Fall;3.2;2-Day Shipping;No;No;13;Cash
2006;18;Male;Tennessee;No;Fortnightly;Sandals;Footwear;82;M;Cyan;Winter;3.4;Store Pickup;No;No;30;PayPal
2007;58;Male;New Mexico;No;Annually;Scarf;Accessories;97;S;Pink;Fall;4.4;Express;No;No;2;Credit Card
2008;26;Male;Virginia;No;Quarterly;Shirt;Clothing;25;M;Silver;Summer;3.2;2-Day Shipping;No;No;8;PayPal
2009;57;Male;Florida;No;Every 3 Months;Skirt;Clothing;48;M;Gray;Spring;2.5;Free Shipping;No;No;27;PayPal
2010;37;Male;Alabama;No;Bi-Weekly;Boots;Footwear;99;M;Indigo;Summer;3.8;Next Day Air;No;No;26;Venmo
2011;24;Male;Texas;No;Bi-Weekly;Sweater;Clothing;21;M;Maroon;Summer;4.4;2-Day Shipping;No;No;3;Debit Card
2012;57;Male;West Virginia;No;Monthly;Sandals;Footwear;94;M;Beige;Spring;3.7;Express;No;No;4;Bank Transfer
2013;48;Male;Nevada;No;Fortnightly;Jeans;Clothing;53;L;Green;Fall;3.2;Store Pickup;No;No;5;Cash
2014;39;Male;Virginia;No;Quarterly;Backpack;Accessories;70;M;Peach;Winter;4.9;Standard;No;No;25;Debit Card
2015;51;Male;Wisconsin;No;Bi-Weekly;Skirt;Clothing;26;L;Black;Summer;3.9;Standard;No;No;47;PayPal
2016;57;Male;Virginia;No;Fortnightly;Belt;Accessories;82;S;Pink;Summer;4.5;Next Day Air;No;No;8;Credit Card
2017;53;Male;Maine;No;Fortnightly;Shoes;Footwear;47;S;Violet;Winter;3.4;Standard;No;No;20;Debit Card
2018;70;Male;Massachusetts;No;Every 3 Months;Socks;Clothing;32;S;Green;Winter;4.1;Next Day Air;No;No;42;Bank Transfer
2019;60;Male;Arkansas;No;Weekly;Backpack;Accessories;97;S;Gold;Fall;4.5;Store Pickup;No;No;20;Bank Transfer
2020;31;Male;Idaho;No;Fortnightly;Shirt;Clothing;68;S;Red;Winter;4.7;Store Pickup;No;No;23;Cash
2021;41;Male;Pennsylvania;No;Quarterly;Sweater;Clothing;23;M;Beige;Winter;4.8;Next Day Air;No;No;26;Cash
2022;62;Male;Maine;No;Quarterly;Handbag;Accessories;33;M;Green;Winter;4.4;Standard;No;No;48;Venmo
2023;59;Male;Alabama;No;Bi-Weekly;Jewelry;Accessories;38;S;Black;Winter;4;Store Pickup;No;No;16;Cash
2024;46;Male;Idaho;No;Bi-Weekly;Socks;Clothing;68;S;Teal;Winter;4.1;Store Pickup;No;No;28;Cash
2025;62;Male;Arkansas;No;Weekly;Socks;Clothing;23;L;Silver;Fall;3.7;Express;No;No;39;PayPal
2026;42;Male;Delaware;No;Fortnightly;Shirt;Clothing;29;M;Turquoise;Summer;3;Express;No;No;43;Debit Card
2027;37;Male;Maine;No;Every 3 Months;Scarf;Accessories;35;M;Orange;Winter;3.6;Express;No;No;45;Bank Transfer
2028;50;Male;Nebraska;No;Every 3 Months;Shoes;Footwear;73;S;Gold;Fall;4.8;Standard;No;No;50;Credit Card
2029;29;Male;Ohio;No;Bi-Weekly;Shoes;Footwear;84;XL;Purple;Fall;3.7;2-Day Shipping;No;No;10;Venmo
2030;25;Male;Montana;No;Quarterly;Scarf;Accessories;23;M;Pink;Spring;4.6;Next Day Air;No;No;40;PayPal
2031;66;Male;New Mexico;No;Monthly;Sunglasses;Accessories;67;S;Green;Summer;2.8;Standard;No;No;38;Credit Card
2032;21;Male;North Carolina;No;Monthly;Socks;Clothing;51;L;Charcoal;Spring;4;Standard;No;No;2;Credit Card
2033;46;Male;South Carolina;No;Annually;Blouse;Clothing;36;M;Maroon;Winter;4.2;Next Day Air;No;No;13;Cash
2034;57;Male;Illinois;No;Annually;Jeans;Clothing;55;L;Olive;Summer;3.6;Express;No;No;33;Venmo
2035;61;Male;Alabama;No;Monthly;Shorts;Clothing;30;M;Peach;Spring;2.9;Store Pickup;No;No;27;PayPal
2036;53;Male;Oklahoma;No;Weekly;T-shirt;Clothing;70;S;Yellow;Summer;4.1;Express;No;No;43;Bank Transfer
2037;37;Male;Minnesota;No;Weekly;Blouse;Clothing;63;S;Lavender;Winter;3.1;Next Day Air;No;No;46;Cash
2038;39;Male;Illinois;No;Bi-Weekly;Belt;Accessories;87;S;Green;Summer;4.3;Express;No;No;7;Venmo
2039;53;Male;Arkansas;No;Fortnightly;Blouse;Clothing;70;L;Orange;Spring;4.4;Next Day Air;No;No;35;Credit Card
2040;35;Male;Minnesota;No;Bi-Weekly;T-shirt;Clothing;51;M;Olive;Spring;3.1;Next Day Air;No;No;31;Debit Card
2041;69;Male;South Carolina;No;Quarterly;Jewelry;Accessories;25;XL;Gray;Spring;2.9;Free Shipping;No;No;42;Venmo
2042;66;Male;New York;No;Bi-Weekly;Jacket;Outerwear;32;S;Lavender;Winter;3.2;Next Day Air;No;No;14;PayPal
2043;19;Male;Alabama;No;Monthly;Shoes;Footwear;52;M;Red;Spring;4;2-Day Shipping;No;No;35;Venmo
2044;47;Male;New York;No;Weekly;Gloves;Accessories;33;M;Charcoal;Summer;2.7;Standard;No;No;49;PayPal
2045;49;Male;Missouri;No;Fortnightly;Jeans;Clothing;68;L;Orange;Spring;3;Free Shipping;No;No;17;PayPal
2046;31;Male;Georgia;No;Quarterly;Jewelry;Accessories;20;M;Red;Fall;4.4;Express;No;No;26;PayPal
2047;39;Male;Oklahoma;No;Every 3 Months;Pants;Clothing;32;M;Maroon;Winter;2.8;Free Shipping;No;No;30;Cash
2048;58;Male;Connecticut;No;Annually;Jewelry;Accessories;82;M;Silver;Summer;3.1;Store Pickup;No;No;32;Cash
2049;45;Male;Michigan;No;Quarterly;Sneakers;Footwear;64;XL;Pink;Winter;3.9;Express;No;No;35;Bank Transfer
2050;68;Male;Rhode Island;No;Annually;Boots;Footwear;24;L;Blue;Fall;2.7;Standard;No;No;15;Venmo
2051;35;Male;Mississippi;No;Annually;Hat;Accessories;96;M;Teal;Summer;3.4;Store Pickup;No;No;10;Debit Card
2052;65;Male;Massachusetts;No;Monthly;T-shirt;Clothing;94;L;Black;Spring;3.8;Free Shipping;No;No;14;Credit Card
2053;45;Male;New Hampshire;No;Annually;Backpack;Accessories;48;M;Gray;Winter;3.7;2-Day Shipping;No;No;30;Bank Transfer
2054;19;Male;Wyoming;No;Fortnightly;Sunglasses;Accessories;60;S;Purple;Spring;4.5;2-Day Shipping;No;No;16;Credit Card
2055;65;Male;New Jersey;No;Annually;Sweater;Clothing;56;XL;Gold;Spring;2.9;Express;No;No;14;PayPal
2056;28;Male;Texas;No;Weekly;Handbag;Accessories;33;M;Silver;Fall;3.4;2-Day Shipping;No;No;28;Bank Transfer
2057;55;Male;Minnesota;No;Monthly;Backpack;Accessories;46;L;Blue;Spring;4.4;2-Day Shipping;No;No;29;PayPal
2058;66;Male;South Dakota;No;Every 3 Months;Socks;Clothing;37;L;Yellow;Spring;4.2;Standard;No;No;5;PayPal
2059;29;Male;Washington;No;Quarterly;Shirt;Clothing;98;M;Brown;Winter;3.3;Store Pickup;No;No;17;Bank Transfer
2060;56;Male;California;No;Weekly;Shorts;Clothing;50;XL;Beige;Spring;3.7;Express;No;No;50;PayPal
2061;21;Male;Wisconsin;No;Quarterly;Belt;Accessories;63;M;Blue;Fall;3.2;Next Day Air;No;No;23;Bank Transfer
2062;32;Male;Michigan;No;Annually;Sweater;Clothing;70;S;Magenta;Summer;2.6;Store Pickup;No;No;22;Debit Card
2063;54;Male;South Carolina;No;Quarterly;Coat;Outerwear;63;L;Silver;Fall;2.8;Standard;No;No;15;Cash
