Age;Gender;Location;Subscription Status;Frequency of Purchases;Item Purchased
66;Male;Kansas;Yes;Quarterly;Jewelry
66;Male;Louisiana;No;Bi-Weekly;Sneakers
66;Male;Maine;Yes;Every 3 Months;Jewelry
66;Male;Maryland;Yes;Bi-Weekly;Handbag
66;Male;Massachusetts;No;Fortnightly;Dress
66;Male;Massachusetts;Yes;Every 3 Months;Shoes
66;Male;Minnesota;Yes;Fortnightly;Dress
66;Male;Minnesota;Yes;Quarterly;Sandals
66;Male;Missouri;No;Monthly;T-shirt
66;Male;Missouri;No;Quarterly;Shirt
66;Male;Nebraska;No;Annually;Blouse
66;Male;New Hampshire;No;Every 3 Months;Handbag
66;Male;New Mexico;No;Annually;Backpack
66;Male;New Mexico;No;Monthly;Sunglasses
66;Male;New York;No;Bi-Weekly;Jacket
66;Male;North Carolina;No;Weekly;Pants
66;Male;North Dakota;No;Bi-Weekly;Socks
66;Male;Ohio;No;Every 3 Months;Gloves
66;Male;Oklahoma;No;Annually;Skirt
66;Male;Oklahoma;No;Weekly;Hoodie
66;Male;Oregon;No;Every 3 Months;Blouse
66;Male;Pennsylvania;No;Annually;Dress
66;Male;Pennsylvania;No;Bi-Weekly;Jewelry
66;Male;Pennsylvania;No;Fortnightly;Socks
66;Male;Rhode Island;Yes;Bi-Weekly;Pants
66;Male;South Carolina;No;Monthly;Pants
66;Male;South Dakota;No;Bi-Weekly;Belt
66;Male;South Dakota;No;Every 3 Months;Socks
66;Male;South Dakota;No;Quarterly;Coat
66;Male;Tennessee;Yes;Bi-Weekly;Hoodie
66;Male;Texas;No;Weekly;T-shirt
66;Male;Utah;No;Fortnightly;Blouse
66;Male;Utah;Yes;Annually;Scarf
66;Male;Virginia;Yes;Fortnightly;Jewelry
66;Male;Washington;Yes;Every 3 Months;Gloves
66;Male;West Virginia;No;Quarterly;Jeans
66;Male;West Virginia;Yes;Bi-Weekly;Hoodie
66;Male;Wisconsin;Yes;Annually;Jewelry
67;Female;Alabama;No;Every 3 Months;Jewelry
67;Female;Arizona;No;Annually;Socks
67;Female;Georgia;No;Monthly;Shirt
67;Female;Idaho;No;Every 3 Months;Blouse
67;Female;Minnesota;No;Fortnightly;Coat
67;Female;Missouri;No;Monthly;Socks
67;Female;Montana;No;Every 3 Months;Socks
67;Female;Nevada;No;Monthly;Hoodie
67;Female;North Carolina;No;Weekly;Backpack
67;Female;South Carolina;No;Bi-Weekly;Handbag, Dress
67;Female;Texas;No;Weekly;Blouse
67;Female;West Virginia;No;Monthly;Belt
67;Female;Wisconsin;No;Every 3 Months;Blouse
67;Male;Alaska;Yes;Annually;Scarf
67;Male;Alaska;Yes;Every 3 Months;Coat
67;Male;Arkansas;Yes;Every 3 Months;Dress
67;Male;Connecticut;Yes;Monthly;Coat
67;Male;Florida;No;Every 3 Months;Belt
67;Male;Florida;Yes;Weekly;Hoodie
67;Male;Georgia;No;Annually;Skirt
67;Male;Hawaii;No;Fortnightly;Backpack
67;Male;Hawaii;Yes;Weekly;Shirt, Skirt
67;Male;Idaho;No;Quarterly;Sunglasses
67;Male;Illinois;No;Monthly;Shirt
67;Male;Illinois;No;Weekly;Scarf
67;Male;Illinois;Yes;Bi-Weekly;Boots
67;Male;Indiana;No;Annually;Socks
67;Male;Indiana;No;Fortnightly;Jacket
67;Male;Indiana;No;Quarterly;Sweater
67;Male;Indiana;No;Weekly;Pants
67;Male;Indiana;Yes;Bi-Weekly;Sunglasses
67;Male;Kansas;No;Bi-Weekly;Jacket
67;Male;Kentucky;No;Bi-Weekly;Jewelry
67;Male;Kentucky;No;Quarterly;Gloves
67;Male;Maryland;No;Annually;Skirt
67;Male;Maryland;Yes;Annually;Sandals
67;Male;Minnesota;No;Weekly;Shirt
67;Male;Mississippi;No;Quarterly;Sweater
67;Male;Missouri;No;Quarterly;Boots
67;Male;New Hampshire;Yes;Quarterly;Hat
67;Male;New Mexico;Yes;Bi-Weekly;Sunglasses
67;Male;New York;No;Annually;Blouse
67;Male;North Dakota;No;Weekly;Jewelry
67;Male;South Dakota;No;Every 3 Months;Sneakers
67;Male;South Dakota;No;Quarterly;Socks
67;Male;Tennessee;No;Monthly;Jacket
67;Male;Tennessee;No;Quarterly;T-shirt
67;Male;Virginia;Yes;Annually;Handbag
67;Male;Virginia;Yes;Every 3 Months;Shoes
67;Male;West Virginia;No;Annually;Hoodie
67;Male;West Virginia;No;Every 3 Months;T-shirt
67;Male;West Virginia;Yes;Bi-Weekly;Shorts
68;Female;Alabama;No;Every 3 Months;Jeans
68;Female;Alaska;No;Quarterly;Backpack
68;Female;Arizona;No;Quarterly;Hoodie
68;Female;California;No;Quarterly;Sunglasses
68;Female;Connecticut;No;Every 3 Months;Jewelry
68;Female;Hawaii;No;Every 3 Months;Coat
68;Female;Indiana;No;Fortnightly;Shoes
68;Female;Maine;No;Monthly;Dress
68;Female;Minnesota;No;Fortnightly;Skirt
68;Female;Mississippi;No;Monthly;Shorts, Jeans
68;Female;Missouri;No;Quarterly;Sunglasses, Sunglasses
68;Female;Montana;No;Bi-Weekly;Shirt, Socks
68;Female;Montana;No;Fortnightly;Backpack
68;Female;Nevada;No;Annually;Dress
68;Female;Ohio;No;Annually;Hoodie
68;Female;South Carolina;No;Weekly;Boots
68;Female;Tennessee;No;Bi-Weekly;Jewelry
68;Female;Washington;No;Every 3 Months;Shoes
68;Female;West Virginia;No;Quarterly;Jewelry
68;Male;Alaska;No;Annually;Shoes
68;Male;Colorado;Yes;Weekly;Sneakers
68;Male;Connecticut;No;Weekly;Pants
68;Male;Connecticut;Yes;Monthly;Shoes
68;Male;Delaware;No;Every 3 Months;Hat
68;Male;Delaware;No;Fortnightly;Boots
68;Male;Florida;No;Monthly;Sneakers
68;Male;Georgia;Yes;Bi-Weekly;Blouse
68;Male;Georgia;Yes;Monthly;Shoes
68;Male;Georgia;Yes;Weekly;Skirt
68;Male;Hawaii;Yes;Monthly;Handbag
68;Male;Idaho;Yes;Bi-Weekly;Jewelry
68;Male;Kansas;No;Weekly;Pants
68;Male;Kentucky;No;Every 3 Months;Handbag
68;Male;Louisiana;No;Weekly;Sweater
68;Male;Louisiana;Yes;Weekly;Backpack
68;Male;Maine;No;Quarterly;Sneakers
68;Male;Maine;No;Weekly;Handbag
68;Male;Maryland;No;Annually;Sandals
68;Male;Maryland;Yes;Weekly;Socks
68;Male;Michigan;No;Fortnightly;Sweater
68;Male;Michigan;No;Quarterly;Jacket
68;Male;Minnesota;No;Every 3 Months;Dress
68;Male;Minnesota;No;Monthly;Skirt
68;Male;Mississippi;No;Fortnightly;Scarf
68;Male;Mississippi;No;Weekly;Blouse
68;Male;Missouri;No;Bi-Weekly;Pants
68;Male;Missouri;Yes;Quarterly;Hat
68;Male;Montana;No;Quarterly;Dress
68;Male;Nebraska;No;Fortnightly;Dress
68;Male;Nevada;No;Bi-Weekly;Shoes
68;Male;Nevada;No;Quarterly;Boots
68;Male;New Jersey;Yes;Bi-Weekly;Hoodie
68;Male;New Mexico;No;Quarterly;Hoodie
68;Male;New York;No;Every 3 Months;Shirt
68;Male;New York;No;Fortnightly;Belt
68;Male;North Carolina;No;Annually;Sunglasses
68;Male;North Carolina;No;Monthly;Coat
68;Male;North Carolina;No;Quarterly;T-shirt
68;Male;North Carolina;Yes;Fortnightly;Jeans
68;Male;North Carolina;Yes;Weekly;Gloves
68;Male;Ohio;No;Fortnightly;Scarf
68;Male;Oregon;No;Quarterly;Jacket
68;Male;Pennsylvania;No;Fortnightly;Dress
68;Male;Rhode Island;No;Annually;Boots
68;Male;South Carolina;No;Bi-Weekly;Gloves
68;Male;South Dakota;No;Quarterly;Jewelry
68;Male;Tennessee;No;Weekly;Jacket
68;Male;Utah;Yes;Quarterly;Sunglasses
68;Male;Vermont;Yes;Bi-Weekly;Hoodie
68;Male;Wisconsin;No;Every 3 Months;Jacket
68;Male;Wisconsin;No;Fortnightly;Jeans
68;Male;Wisconsin;No;Quarterly;Scarf
69;Female;Colorado;No;Bi-Weekly;Hoodie
69;Female;Colorado;No;Fortnightly;Jewelry
69;Female;Illinois;No;Monthly;Shirt
69;Female;Kansas;No;Monthly;Shirt
69;Female;Kentucky;No;Bi-Weekly;Handbag
69;Female;Kentucky;No;Every 3 Months;Belt
69;Female;Louisiana;No;Monthly;Hoodie
69;Female;Michigan;No;Monthly;Pants
69;Female;Mississippi;No;Every 3 Months;Jewelry
69;Female;Mississippi;No;Quarterly;Blouse
69;Female;Montana;No;Fortnightly;Sandals
69;Female;Nevada;No;Fortnightly;Jewelry
69;Female;Nevada;No;Monthly;Socks
69;Female;Nevada;No;Quarterly;Sweater
69;Female;New Jersey;No;Bi-Weekly;Gloves
69;Female;North Carolina;No;Annually;Handbag
69;Female;Ohio;No;Quarterly;Jacket
69;Female;Rhode Island;No;Quarterly;Gloves
69;Female;Rhode Island;No;Weekly;Shorts
69;Female;South Carolina;No;Annually;Gloves
69;Female;South Dakota;No;Annually;Jewelry
69;Female;Texas;No;Annually;Hat
69;Female;Washington;No;Fortnightly;Skirt, Pants
69;Female;Wisconsin;No;Fortnightly;Jacket
69;Male;Alaska;Yes;Every 3 Months;T-shirt
69;Male;Arizona;No;Every 3 Months;Handbag
69;Male;Arkansas;Yes;Fortnightly;Jewelry
69;Male;California;No;Monthly;Dress
69;Male;California;No;Quarterly;Jeans
69;Male;Connecticut;No;Every 3 Months;Blouse
69;Male;Connecticut;Yes;Annually;Handbag
69;Male;Georgia;Yes;Fortnightly;Socks
69;Male;Indiana;No;Bi-Weekly;Skirt
69;Male;Kansas;No;Weekly;Pants
69;Male;Kentucky;Yes;Fortnightly;Backpack
69;Male;Louisiana;No;Monthly;Jewelry
69;Male;Louisiana;Yes;Quarterly;Handbag
69;Male;Maine;No;Annually;Sunglasses
69;Male;Maine;Yes;Fortnightly;Sandals
69;Male;Maryland;No;Weekly;Dress
69;Male;Maryland;Yes;Every 3 Months;T-shirt
69;Male;Massachusetts;No;Every 3 Months;Backpack
69;Male;Massachusetts;Yes;Monthly;Sweater
69;Male;Massachusetts;Yes;Weekly;Hoodie
69;Male;Michigan;No;Every 3 Months;Jacket
69;Male;Michigan;No;Quarterly;Shoes
69;Male;Minnesota;No;Fortnightly;Jewelry
69;Male;Mississippi;No;Every 3 Months;Handbag
69;Male;Missouri;Yes;Annually;Blouse
69;Male;Missouri;Yes;Monthly;Hoodie
69;Male;Missouri;Yes;Quarterly;Sweater
69;Male;Montana;No;Annually;Boots
69;Male;Nevada;No;Annually;Belt
69;Male;New Hampshire;No;Quarterly;Jewelry
69;Male;New Mexico;No;Annually;Handbag
69;Male;New Mexico;No;Every 3 Months;Skirt
69;Male;New York;No;Weekly;Jeans
69;Male;New York;Yes;Annually;Backpack
69;Male;North Carolina;Yes;Annually;Hoodie
69;Male;North Carolina;Yes;Monthly;Skirt
69;Male;North Dakota;Yes;Quarterly;Coat
69;Male;Ohio;No;Bi-Weekly;T-shirt, Boots
69;Male;Ohio;No;Quarterly;Jewelry
69;Male;Ohio;Yes;Monthly;Jewelry
69;Male;Oklahoma;No;Weekly;Jeans
69;Male;Oregon;No;Bi-Weekly;T-shirt
69;Male;Oregon;No;Every 3 Months;Shirt
69;Male;Pennsylvania;No;Annually;Gloves
69;Male;Pennsylvania;No;Weekly;Shorts
69;Male;Rhode Island;Yes;Monthly;Jeans
69;Male;South Carolina;No;Quarterly;Jewelry, Jacket
69;Male;South Carolina;Yes;Every 3 Months;Socks
69;Male;South Dakota;No;Fortnightly;Sandals
69;Male;South Dakota;Yes;Fortnightly;Skirt
69;Male;Texas;No;Weekly;Sneakers
69;Male;Vermont;No;Every 3 Months;Jewelry
69;Male;Vermont;No;Quarterly;Belt, Socks
69;Male;Washington;No;Annually;Handbag, Dress
69;Male;Washington;No;Monthly;Gloves
69;Male;Washington;No;Quarterly;Hoodie
69;Male;Wisconsin;No;Every 3 Months;Shorts, Pants
69;Male;Wyoming;No;Annually;Hoodie
70;Female;Arizona;No;Bi-Weekly;Sweater
70;Female;Arkansas;No;Bi-Weekly;Shirt
70;Female;Illinois;No;Monthly;Scarf
70;Female;Kansas;No;Every 3 Months;Hat
70;Female;Kentucky;No;Annually;Scarf
70;Female;Louisiana;No;Quarterly;Belt
70;Female;Louisiana;No;Weekly;T-shirt
70;Female;Michigan;No;Monthly;Sneakers
70;Female;Minnesota;No;Every 3 Months;Sandals
70;Female;Missouri;No;Weekly;Belt
70;Female;Nevada;No;Bi-Weekly;Sweater
70;Female;New Jersey;No;Monthly;Gloves
70;Female;North Dakota;No;Every 3 Months;Skirt
70;Female;Ohio;No;Annually;Belt
70;Female;Oregon;No;Monthly;Sneakers
70;Female;Pennsylvania;No;Bi-Weekly;Belt
70;Female;South Dakota;No;Monthly;Scarf
70;Female;Texas;No;Fortnightly;Shoes
70;Female;Utah;No;Every 3 Months;Jewelry
70;Female;Virginia;No;Monthly;Hat
70;Female;West Virginia;No;Weekly;Blouse
70;Female;Wisconsin;No;Quarterly;Hoodie
70;Male;Alaska;Yes;Fortnightly;Jewelry
70;Male;Arizona;Yes;Monthly;Pants
70;Male;California;Yes;Annually;Sweater
70;Male;Colorado;Yes;Monthly;Sneakers
70;Male;Connecticut;No;Bi-Weekly;Belt
70;Male;Connecticut;No;Quarterly;Dress
70;Male;Florida;No;Every 3 Months;Jacket
70;Male;Indiana;No;Monthly;Socks
70;Male;Indiana;Yes;Every 3 Months;Hat
70;Male;Indiana;Yes;Fortnightly;Sweater
70;Male;Indiana;Yes;Monthly;Socks
70;Male;Indiana;Yes;Weekly;Scarf
70;Male;Kentucky;No;Annually;Jewelry
70;Male;Louisiana;No;Monthly;Handbag
70;Male;Massachusetts;No;Annually;Jacket
70;Male;Massachusetts;No;Every 3 Months;Socks
70;Male;Massachusetts;Yes;Fortnightly;Blouse
70;Male;Massachusetts;Yes;Weekly;Coat
70;Male;Minnesota;No;Every 3 Months;Jewelry
70;Male;Minnesota;No;Monthly;Pants
70;Male;Minnesota;No;Weekly;Hoodie
70;Male;Minnesota;Yes;Fortnightly;Handbag
70;Male;Missouri;No;Bi-Weekly;Shoes
70;Male;Montana;Yes;Bi-Weekly;Socks
70;Male;Nebraska;No;Quarterly;Boots
70;Male;Nevada;No;Weekly;Shorts
70;Male;Nevada;Yes;Monthly;Socks, Jewelry
70;Male;New Jersey;Yes;Every 3 Months;Skirt
70;Male;New York;No;Annually;Scarf
70;Male;North Carolina;No;Annually;Handbag
70;Male;North Carolina;No;Weekly;Boots
70;Male;North Dakota;No;Quarterly;Belt
70;Male;Ohio;Yes;Every 3 Months;Sandals
70;Male;Oklahoma;No;Fortnightly;Socks, Shorts
70;Male;Oregon;Yes;Quarterly;Socks
70;Male;Pennsylvania;No;Bi-Weekly;Boots
70;Male;South Dakota;Yes;Weekly;Coat
70;Male;Texas;No;Every 3 Months;Gloves
70;Male;Texas;Yes;Monthly;Shoes
70;Male;Vermont;No;Monthly;Jewelry, Jeans
70;Male;Vermont;Yes;Annually;Pants
70;Male;Washington;Yes;Bi-Weekly;Sneakers
